nominee,state,year,congress,name,democrat,senator_ideology,vote,pres.dem,sameprty,nom_ideology,reelection,opinion
sotomayor,IL,2009,111,burris,1,-0.526709199,1,1,1,0.779999971,0,62.68291144
sotomayor,IN,2009,111,bayh,1,-0.184,1,1,1,0.779999971,0,56.14332889
sotomayor,IN,2009,111,lugar,0,0.25999999,1,1,0,0.779999971,0,56.14332889
sotomayor,KS,2009,111,brownback,0,0.365999997,0,1,0,0.779999971,0,56.3518046
sotomayor,KS,2009,111,roberts,0,0.333000004,0,1,0,0.779999971,0,56.3518046
sotomayor,KY,2009,111,bunning,0,0.444999993,0,1,0,0.779999971,0,56.59624515
sotomayor,KY,2009,111,mcconnell,0,0.338999987,0,1,0,0.779999971,0,56.59624515
sotomayor,LA,2009,111,landrieu,1,-0.160999998,1,1,1,0.779999971,0,58.54851788
sotomayor,LA,2009,111,vitter,0,0.428000003,0,1,0,0.779999971,0,58.54851788
sotomayor,MA,2009,111,kerry  john,1,-0.356000006,1,1,1,0.779999971,0,67.11536038
sotomayor,MD,2009,111,cardin,1,-0.284999996,1,1,1,0.779999971,0,67.39896452
sotomayor,MD,2009,111,mikulski,1,-0.340000004,1,1,1,0.779999971,0,67.39896452
sotomayor,ME,2009,111,collins,0,0.079000004,1,1,0,0.779999971,0,56.68785235
sotomayor,ME,2009,111,snowe,0,0.067000002,1,1,0,0.779999971,0,56.68785235
sotomayor,MI,2009,111,levin  carl,1,-0.368000001,1,1,1,0.779999971,0,62.37584577
sotomayor,MI,2009,111,stabenow,1,-0.298999995,1,1,1,0.779999971,0,62.37584577
sotomayor,MN,2009,111,klobuchar,1,-0.279000014,1,1,1,0.779999971,0,57.17498952
sotomayor,MN,2009,111,franken,1,-0.453893155,1,1,1,0.779999971,0,57.17498952
sotomayor,MO,2009,111,mccaskill,1,-0.231999993,1,1,1,0.779999971,0,57.48982904
sotomayor,MO,2009,111,bond,0,0.282000005,1,1,0,0.779999971,0,57.48982904
sotomayor,MS,2009,111,wicker,0,0.335999995,0,1,0,0.779999971,0,59.18282312
sotomayor,MS,2009,111,cochran,0,0.252000004,0,1,0,0.779999971,0,59.18282312
sotomayor,MT,2009,111,tester,1,-0.244000003,1,1,1,0.779999971,0,57.04817848
sotomayor,MT,2009,111,baucus,1,-0.209000006,1,1,1,0.779999971,0,57.04817848
sotomayor,NC,2009,111,burr,0,0.370999992,0,1,0,0.779999971,0,56.93726573
sotomayor,NC,2009,111,hagan,1,-0.279991329,1,1,1,0.779999971,0,56.93726573
sotomayor,ND,2009,111,conrad,1,-0.245000005,1,1,1,0.779999971,0,47.2710033
sotomayor,ND,2009,111,dorgan,1,-0.237000003,1,1,1,0.779999971,0,47.2710033
sotomayor,NE,2009,111,nelson  ben,1,-0.026000001,1,1,1,0.779999971,0,53.59787338
sotomayor,NE,2009,111,johanns,0,0.40619269,0,1,0,0.779999971,0,53.59787338
sotomayor,NH,2009,111,gregg,0,0.356999993,1,1,0,0.779999971,0,58.25668413
sotomayor,NH,2009,111,shaheen,1,-0.416200161,1,1,1,0.779999971,0,58.25668413
sotomayor,NJ,2009,111,lautenberg,1,-0.39199999,1,1,1,0.779999971,0,68.06955085
sotomayor,NJ,2009,111,menendez,1,-0.324000001,1,1,1,0.779999971,0,68.06955085
sotomayor,NM,2009,111,bingaman,1,-0.241999999,1,1,1,0.779999971,0,58.54045269
sotomayor,NM,2009,111,udall,1,-0.474452972,1,1,1,0.779999971,0,58.54045269
sotomayor,NV,2009,111,reid,1,-0.245000005,1,1,1,0.779999971,0,58.9059325
sotomayor,NV,2009,111,ensign,0,0.405000001,0,1,0,0.779999971,0,58.9059325
sotomayor,NY,2009,111,gillibrand,1,-0.485589564,1,1,1,0.779999971,0,68.03665653
sotomayor,NY,2009,111,schumer,1,-0.32100001,1,1,1,0.779999971,0,68.03665653
sotomayor,OH,2009,111,voinovich,0,0.228,1,1,0,0.779999971,0,61.28989964
sotomayor,OH,2009,111,brown,1,-0.377000004,1,1,1,0.779999971,0,61.28989964
sotomayor,OK,2009,111,inhofe,0,0.507000029,0,1,0,0.779999971,0,47.08681023
sotomayor,OK,2009,111,coburn,0,0.638000011,0,1,0,0.779999971,0,47.08681023
sotomayor,OR,2009,111,merkley,1,-0.535275757,1,1,1,0.779999971,0,59.88276067
sotomayor,OR,2009,111,wyden,1,-0.291999996,1,1,1,0.779999971,0,59.88276067
sotomayor,PA,2009,111,specter,1,-0.244868323,1,1,1,0.779999971,0,61.31742812
sotomayor,PA,2009,111,casey,1,-0.246999994,1,1,1,0.779999971,0,61.31742812
sotomayor,RI,2009,111,reed,1,-0.367000014,1,1,1,0.779999971,0,66.00256866
sotomayor,RI,2009,111,whitehouse,1,-0.340000004,1,1,1,0.779999971,0,66.00256866
sotomayor,SC,2009,111,demint,0,0.550000012,0,1,0,0.779999971,0,59.37196156
sotomayor,SC,2009,111,graham,0,0.354999989,1,1,0,0.779999971,0,59.37196156
sotomayor,SD,2009,111,thune,0,0.300000012,0,1,0,0.779999971,0,48.96045158
sotomayor,SD,2009,111,johnson,1,-0.200000003,1,1,1,0.779999971,0,48.96045158
sotomayor,TN,2009,111,alexander,0,0.289999992,1,1,0,0.779999971,0,56.92185262
sotomayor,TN,2009,111,corker,0,0.30399999,0,1,0,0.779999971,0,56.92185262
sotomayor,TX,2009,111,hutchison,0,0.291000009,0,1,0,0.779999971,0,54.33324859
sotomayor,TX,2009,111,cornyn,0,0.40200001,0,1,0,0.779999971,0,54.33324859
sotomayor,UT,2009,111,bennett,0,0.282000005,0,1,0,0.779999971,0,46.05091116
sotomayor,UT,2009,111,hatch,0,0.338,0,1,0,0.779999971,0,46.05091116
sotomayor,VA,2009,111,webb,1,-0.217999995,1,1,1,0.779999971,0,58.22189465
sotomayor,VA,2009,111,warner,1,-0.320254326,1,1,1,0.779999971,0,58.22189465
sotomayor,VT,2009,111,leahy,1,-0.361999989,1,1,1,0.779999971,0,59.04853833
sotomayor,VT,2009,111,sanders,1,-0.435000002,1,1,1,0.779999971,0,59.04853833
sotomayor,WA,2009,111,murray,1,-0.326999992,1,1,1,0.779999971,0,61.59329476
sotomayor,WA,2009,111,cantwell,1,-0.277999997,1,1,1,0.779999971,0,61.59329476
sotomayor,WI,2009,111,kohl,1,-0.270000011,1,1,1,0.779999971,0,58.94697959
sotomayor,WI,2009,111,feingold,1,-0.586000025,1,1,1,0.779999971,0,58.94697959
sotomayor,WV,2009,111,byrd  rober,1,-0.234999999,1,1,1,0.779999971,0,58.03347658
sotomayor,WV,2009,111,rockefeller,1,-0.286000013,1,1,1,0.779999971,0,58.03347658
sotomayor,WY,2009,111,enzi,0,0.460999995,0,1,0,0.779999971,0,52.86119938
sotomayor,WY,2009,111,barasso,0,0.474000007,0,1,0,0.779999971,0,52.86119938
souter,AK,1990,101,stevens  th,0,0.179000005,1,0,1,0.324999988,1,84.68533258
souter,AK,1990,101,murkowski,0,0.316000015,1,0,1,0.324999988,0,84.68533258
souter,AL,1990,101,heflin  how,1,0.012,1,0,0,0.324999988,1,81.11099306
souter,AL,1990,101,shelby  ric,1,0.071999997,1,0,0,0.324999988,0,81.11099306
souter,AR,1990,101,bumpers  da,1,-0.307000011,1,0,0,0.324999988,0,77.24911574
souter,AR,1990,101,pryor  davi,1,-0.229000002,1,0,0,0.324999988,1,77.24911574
souter,AZ,1990,101,mccain  joh,0,0.298000008,1,0,1,0.324999988,0,82.71877625
souter,AZ,1990,101,deconcini,1,-0.140000001,1,0,0,0.324999988,0,82.71877625
souter,CA,1990,101,cranston  a,1,-0.423999995,0,0,0,0.324999988,0,70.8618242
souter,CO,1990,101,armstrong,0,0.507000029,1,0,0,0.324999988,1,73.78447699
souter,CO,1990,101,wirth  timo,1,-0.300999999,1,0,0,0.324999988,0,73.78447699
souter,CT,1990,101,dodd  chris,1,-0.331,1,0,0,0.324999988,0,70.94344737
souter,CT,1990,101,lieberman,1,-0.218999997,1,0,0,0.324999988,0,70.94344737
souter,DE,1990,101,roth  willi,0,0.238000005,1,0,1,0.324999988,0,71.40731644
souter,DE,1990,101,biden  jose,1,-0.335000008,1,0,0,0.324999988,1,71.40731644
souter,FL,1990,101,graham  bob,1,-0.215000004,1,0,0,0.324999988,0,77.66889872
souter,FL,1990,101,mack  conni,0,0.412,1,0,1,0.324999988,0,77.66889872
souter,GA,1990,101,nunn  sam,1,-0.07,1,0,0,0.324999988,1,75.71984473
souter,GA,1990,101,fowler  wyc,1,-0.194999993,1,0,0,0.324999988,0,75.71984473
souter,HI,1990,101,inouye  dan,1,-0.31400001,1,0,0,0.324999988,0,73.27833666
souter,HI,1990,101,akaka,1,-0.381999999,0,0,0,0.324999988,0,73.27833666
souter,IA,1990,101,grassley  c,0,0.289000005,1,0,1,0.324999988,0,74.4260864
souter,IA,1990,101,harkin  tom,1,-0.388000011,1,0,0,0.324999988,1,74.4260864
souter,ID,1990,101,mcclure  ja,0,0.474000007,1,0,1,0.324999988,1,88.90806992
souter,ID,1990,101,symms  stev,0,0.671999991,1,0,1,0.324999988,0,88.90806992
souter,IL,1990,100,simon  p,1,-0.432999998,1,0,0,0.324999988,1,69.60984605
souter,IL,1990,101,dixon  alan,1,-0.138999999,1,0,0,0.324999988,0,69.60984605
souter,IN,1990,101,coats  dani,0,0.354000002,1,0,1,0.324999988,0,76.73785481
souter,IN,1990,101,lugar  rich,0,0.280999988,1,0,1,0.324999988,0,76.73785481
souter,KS,1990,101,dole  bob,0,0.321999997,1,0,1,0.324999988,0,77.00109232
souter,KS,1990,101,kassebaum,0,0.135000005,1,0,1,0.324999988,1,77.00109232
souter,KY,1990,101,ford  wende,1,-0.178000003,1,0,0,0.324999988,0,72.25709073
souter,KY,1990,101,mcconnell j,0,0.345999986,1,0,1,0.324999988,1,72.25709073
souter,LA,1990,101,johnston  j,1,-0.104999997,1,0,0,0.324999988,1,80.51709202
souter,LA,1990,101,breaux  joh,1,-0.057,1,0,0,0.324999988,0,80.51709202
souter,MA,1990,101,kerry john,1,-0.363999993,0,0,0,0.324999988,1,66.89658341
souter,MA,1990,101,kennedy  ed,1,-0.474000007,0,0,0,0.324999988,0,66.89658341
souter,MD,1990,101,sarbanes  p,1,-0.432999998,1,0,0,0.324999988,0,62.8420183
souter,MD,1990,101,mikulski  b,1,-0.361999989,0,0,0,0.324999988,0,62.8420183
souter,ME,1990,101,mitchell  g,1,-0.344000012,1,0,0,0.324999988,0,80.87029836
souter,ME,1990,101,cohen  will,0,0.035,1,0,1,0.324999988,1,80.87029836
souter,MI,1990,101,levin  carl,1,-0.395000011,1,0,0,0.324999988,1,67.66263942
souter,MI,1990,101,riegle  don,1,-0.402999997,1,0,0,0.324999988,0,67.66263942
souter,MN,1990,101,durenberger,0,0.032000002,1,0,1,0.324999988,0,73.71153873
souter,MN,1990,101,boschwitz,0,0.188999996,1,0,1,0.324999988,1,73.71153873
souter,MO,1990,101,danforth  j,0,0.127000004,1,0,1,0.324999988,0,75.52572447
souter,MO,1990,101,bond  chris,0,0.289999992,1,0,1,0.324999988,0,75.52572447
souter,MS,1990,101,cochran  th,0,0.254000008,1,0,1,0.324999988,1,82.1901585
souter,MS,1990,101,lott trent,0,0.384000003,1,0,1,0.324999988,0,82.1901585
souter,MT,1990,101,burns  conr,0,0.34799999,1,0,1,0.324999988,0,76.34659559
souter,MT,1990,101,baucus  max,1,-0.222000003,1,0,0,0.324999988,1,76.34659559
souter,NC,1990,101,helms  jess,0,0.648000002,1,0,1,0.324999988,1,79.32713234
souter,NC,1990,101,sanford  te,1,-0.264999986,1,0,0,0.324999988,0,79.32713234
souter,ND,1990,101,conrad  ken,1,-0.252000004,1,0,0,0.324999988,0,86.08646262
souter,ND,1990,101,burdick  qu,1,-0.356000006,0,0,0,0.324999988,0,86.08646262
souter,NE,1990,101,exon  john,1,-0.108000003,1,0,0,0.324999988,1,79.7274146
souter,NE,1990,101,kerrey  rob,1,-0.229000002,1,0,0,0.324999988,0,79.7274146
souter,NH,1990,101,humphrey  g,0,0.596000016,1,0,1,0.324999988,1,79.62313681
souter,NH,1990,101,rudman  war,0,0.239999995,1,0,1,0.324999988,0,79.62313681
souter,NJ,1990,101,lautenberg,1,-0.404000014,0,0,0,0.324999988,0,68.94088905
souter,NJ,1990,101,bradley  wi,1,-0.379000008,0,0,0,0.324999988,1,68.94088905
souter,NM,1990,101,domenici  p,0,0.231000006,1,0,1,0.324999988,1,80.41084361
souter,NM,1990,101,bingaman  j,1,-0.236000001,1,0,0,0.324999988,0,80.41084361
souter,NV,1990,101,bryan  rich,1,-0.214000002,1,0,0,0.324999988,0,77.04663106
souter,NV,1990,101,reid  harry,1,-0.222000003,1,0,0,0.324999988,0,77.04663106
souter,NY,1990,101,damato,0,0.138999999,1,0,1,0.324999988,0,68.58480495
souter,NY,1990,101,moynihan  d,1,-0.344000012,1,0,0,0.324999988,0,68.58480495
souter,OH,1990,101,glenn  john,1,-0.279000014,1,0,0,0.324999988,0,69.16331332
souter,OH,1990,101,metzenbaum,1,-0.518000007,1,0,0,0.324999988,0,69.16331332
souter,OK,1990,101,boren  davi,1,-0.050999999,1,0,0,0.324999988,1,85.8786153
souter,OK,1990,101,nickles  do,0,0.481000006,1,0,1,0.324999988,0,85.8786153
souter,OR,1990,101,packwood  r,0,0.039000001,1,0,1,0.324999988,0,73.11296245
souter,OR,1990,101,hatfield  m,0,-0.063000001,1,0,1,0.324999988,1,73.11296245
souter,PA,1990,101,heinz  h. j,0,0.004,1,0,1,0.324999988,0,76.51360574
souter,PA,1990,101,specter  ar,0,-0.005,1,0,1,0.324999988,0,76.51360574
souter,RI,1990,101,chafee  joh,0,-0.016000001,1,0,1,0.324999988,0,67.93022916
souter,RI,1990,101,pell  claib,1,-0.382999986,1,0,0,0.324999988,1,67.93022916
souter,SC,1990,101,hollings  e,1,-0.152999997,1,0,0,0.324999988,0,79.18608107
souter,SC,1990,101,thurmond  j,0,0.409000009,1,0,1,0.324999988,1,79.18608107
souter,SD,1990,101,pressler  l,0,0.216999993,1,0,1,0.324999988,1,84.19366965
souter,SD,1990,101,daschle  th,1,-0.268999994,1,0,0,0.324999988,0,84.19366965
souter,TN,1990,101,sasser  jam,1,-0.287,1,0,0,0.324999988,0,75.45858035
souter,TN,1990,101,gore  alber,1,-0.289999992,1,0,0,0.324999988,1,75.45858035
souter,TX,1990,101,gramm  will,0,0.528999984,1,0,1,0.324999988,1,82.49991969
souter,TX,1990,101,bentsen  ll,1,-0.093999997,1,0,0,0.324999988,0,82.49991969
souter,UT,1990,101,garn  jake,0,0.48300001,1,0,1,0.324999988,0,89.12290391
souter,UT,1990,101,hatch  orri,0,0.375,1,0,1,0.324999988,0,89.12290391
souter,VA,1990,101,warner  joh,0,0.245000005,1,0,1,0.324999988,1,77.275572
souter,VA,1990,101,robb  charl,1,-0.200000003,1,0,0,0.324999988,0,77.275572
souter,VT,1990,101,leahy  patr,1,-0.375,1,0,0,0.324999988,0,78.10914091
souter,VT,1990,101,jeffords  j,0,-0.022,1,0,1,0.324999988,0,78.10914091
souter,WA,1990,101,adams  broc,1,-0.40200001,0,0,0,0.324999988,0,70.83642146
souter,WA,1990,101,gorton  sla,0,0.209000006,1,0,1,0.324999988,0,70.83642146
souter,WI,1990,101,kasten  rob,0,0.247999996,1,0,1,0.324999988,0,70.45142331
souter,WI,1990,101,kohl  herbe,1,-0.296000004,1,0,0,0.324999988,0,70.45142331
souter,WV,1990,101,byrd  rober,1,-0.207000002,1,0,0,0.324999988,0,67.60195787
souter,WV,1990,101,rockefeller,1,-0.300999999,1,0,0,0.324999988,1,67.60195787
souter,WY,1990,101,wallop  mal,0,0.559000015,1,0,1,0.324999988,0,82.23399313
souter,WY,1990,101,simpson  al,0,0.282000005,1,0,1,0.324999988,1,82.23399313
thomas,AK,1992,102,murkowski,0,0.316000015,1,0,1,0.150000006,1,67.94761864
thomas,AK,1992,102,stevens,0,0.179000005,1,0,1,0.150000006,0,67.94761864
thomas,AL,1992,102,heflin,1,0.012,0,0,0,0.150000006,0,69.25681754
thomas,AL,1992,102,shelby,1,0.071999997,1,0,0,0.150000006,1,69.25681754
thomas,AR,1992,102,pryor,1,-0.229000002,0,0,0,0.150000006,0,68.96007452
thomas,AR,1992,102,bumpers,1,-0.307000011,0,0,0,0.150000006,1,68.96007452
thomas,AZ,1992,102,deconcini,1,-0.140000001,1,0,0,0.150000006,0,67.06730328
thomas,AZ,1992,102,mccain,0,0.298000008,1,0,1,0.150000006,1,67.06730328
thomas,CA,1992,102,cranston,1,-0.423999995,0,0,0,0.150000006,1,58.8689364
thomas,CA,1992,102,seymour,0,0.266000003,1,0,1,0.150000006,0,58.8689364
thomas,CO,1992,102,brown  hank,0,0.488000005,1,0,1,0.150000006,0,62.06237103
thomas,CO,1992,102,wirth,1,-0.300999999,0,0,0,0.150000006,1,62.06237103
thomas,CT,1992,102,dodd,1,-0.331,0,0,0,0.150000006,1,67.98371171
thomas,CT,1992,102,lieberman,1,-0.218999997,0,0,0,0.150000006,0,67.98371171
thomas,DE,1992,102,biden,1,-0.335000008,0,0,0,0.150000006,0,67.62540319
thomas,DE,1992,102,roth  willi,0,0.238000005,1,0,1,0.150000006,0,67.62540319
thomas,FL,1992,102,graham  bob,1,-0.215000004,0,0,0,0.150000006,1,70.57681694
thomas,FL,1992,102,mack,0,0.412,1,0,1,0.150000006,0,70.57681694
thomas,GA,1992,102,nunn,1,-0.07,1,0,0,0.150000006,0,71.55824336
thomas,GA,1992,102,fowler,1,-0.194999993,1,0,0,0.150000006,1,71.55824336
thomas,HI,1992,102,inouye,1,-0.31400001,0,0,0,0.150000006,1,62.86992866
thomas,HI,1992,102,akaka,1,-0.381999999,0,0,0,0.150000006,0,62.86992866
thomas,IA,1992,102,harkin,1,-0.388000011,0,0,0,0.150000006,0,66.82237593
thomas,IA,1992,102,grassley,0,0.289000005,1,0,1,0.150000006,1,66.82237593
thomas,ID,1992,102,symms,0,0.671999991,1,0,1,0.150000006,1,68.72861711
thomas,ID,1992,102,craig,0,0.477999985,1,0,1,0.150000006,0,68.72861711
thomas,IL,1992,102,simon,1,-0.432999998,0,0,0,0.150000006,0,68.79018437
thomas,IL,1992,102,dixon  alan,1,-0.138999999,1,0,0,0.150000006,1,68.79018437
thomas,IN,1992,102,coats,0,0.354000002,1,0,1,0.150000006,1,71.62860385
thomas,IN,1992,102,lugar  rich,0,0.280999988,1,0,1,0.150000006,0,71.62860385
thomas,KS,1992,102,dole,0,0.321999997,1,0,1,0.150000006,1,70.4202095
thomas,KS,1992,102,kassebaum,0,0.135000005,1,0,1,0.150000006,0,70.4202095
thomas,KY,1992,102,ford  wende,1,-0.178000003,0,0,0,0.150000006,1,67.48884719
thomas,KY,1992,102,mcconnell,0,0.345999986,1,0,1,0.150000006,0,67.48884719
thomas,LA,1992,102,breaux,1,-0.057,1,0,0,0.150000006,1,73.5757991
thomas,LA,1992,102,johnston  b,1,-0.104999997,1,0,0,0.150000006,0,73.5757991
thomas,MA,1992,102,kennedy  ed,1,-0.474000007,0,0,0,0.150000006,0,65.52793392
thomas,MA,1992,102,kerry  john,1,-0.363999993,0,0,0,0.150000006,0,65.52793392
thomas,MD,1992,102,mikulski,1,-0.361999989,0,0,0,0.150000006,1,67.32606908
thomas,MD,1992,102,sarbanes,1,-0.432999998,0,0,0,0.150000006,0,67.32606908
thomas,ME,1992,102,cohen,0,0.035,1,0,1,0.150000006,0,70.76472523
thomas,ME,1992,102,mitchell  g,1,-0.344000012,0,0,0,0.150000006,0,70.76472523
thomas,MI,1992,102,levin  carl,1,-0.395000011,0,0,0,0.150000006,0,69.47019481
thomas,MI,1992,102,riegle,1,-0.402999997,0,0,0,0.150000006,0,69.47019481
thomas,MN,1992,102,durenberger,0,0.032000002,1,0,1,0.150000006,0,69.27720644
thomas,MN,1992,102,wellstone,1,-0.64200002,0,0,0,0.150000006,0,69.27720644
thomas,MO,1992,102,danforth,0,0.127000004,1,0,1,0.150000006,0,72.08313099
thomas,MO,1992,102,bond,0,0.289999992,1,0,1,0.150000006,1,72.08313099
thomas,MS,1992,102,cochran,0,0.254000008,1,0,1,0.150000006,0,73.88392082
thomas,MS,1992,102,lott,0,0.384000003,1,0,1,0.150000006,0,73.88392082
thomas,MT,1992,102,baucus,1,-0.222000003,0,0,0,0.150000006,0,64.17423587
thomas,MT,1992,102,burns,0,0.34799999,1,0,1,0.150000006,0,64.17423587
thomas,NC,1992,102,sanford,1,-0.264999986,0,0,0,0.150000006,1,69.27756648
thomas,NC,1992,102,helms,0,0.648000002,1,0,1,0.150000006,0,69.27756648
thomas,ND,1992,102,conrad,1,-0.252000004,0,0,0,0.150000006,1,73.57486972
thomas,ND,1992,102,burdick,1,-0.356000006,0,0,0,0.150000006,0,73.57486972
thomas,NE,1992,102,kerrey  rob,1,-0.229000002,0,0,0,0.150000006,0,71.76273475
thomas,NE,1992,102,exon,1,-0.108000003,1,0,0,0.150000006,0,71.76273475
thomas,NH,1992,102,smith  robe,0,0.617999971,1,0,1,0.150000006,0,70.19814433
thomas,NH,1992,102,rudman,0,0.239999995,1,0,1,0.150000006,1,70.19814433
thomas,NJ,1992,102,lautenberg,1,-0.404000014,0,0,0,0.150000006,0,67.39310705
thomas,NJ,1992,102,bradley,1,-0.379000008,0,0,0,0.150000006,0,67.39310705
thomas,NM,1992,102,domenici,0,0.231000006,1,0,1,0.150000006,0,64.40389323
thomas,NM,1992,102,bingaman,1,-0.236000001,0,0,0,0.150000006,0,64.40389323
thomas,NV,1992,102,reid,1,-0.222000003,0,0,0,0.150000006,1,64.50069446
thomas,NV,1992,102,bryan  rich,1,-0.214000002,0,0,0,0.150000006,0,64.50069446
thomas,NY,1992,102,moynihan,1,-0.344000012,0,0,0,0.150000006,0,68.39473602
thomas,NY,1992,102,damato,0,0.138999999,1,0,1,0.150000006,1,68.39473602
thomas,OH,1992,102,metzenbaum,1,-0.518000007,0,0,0,0.150000006,0,72.13308608
thomas,OH,1992,102,glenn,1,-0.279000014,0,0,0,0.150000006,1,72.13308608
thomas,OK,1992,102,boren,1,-0.050999999,1,0,0,0.150000006,0,69.94185278
thomas,OK,1992,102,nickles  do,0,0.481000006,1,0,1,0.150000006,1,69.94185278
thomas,OR,1992,102,hatfield,0,-0.063000001,1,0,1,0.150000006,0,63.02745791
thomas,OR,1992,102,packwood,0,0.039000001,0,0,1,0.150000006,1,63.02745791
thomas,PA,1992,102,specter,0,-0.005,1,0,1,0.150000006,1,70.23515791
thomas,PA,1992,102,wofford,1,-0.317999989,0,0,0,0.150000006,0,70.23515791
thomas,RI,1992,102,chafee,0,-0.016000001,1,0,1,0.150000006,0,67.46537096
thomas,RI,1992,102,pell,1,-0.382999986,0,0,0,0.150000006,0,67.46537096
thomas,SC,1992,102,thurmond,0,0.409000009,1,0,1,0.150000006,0,73.34657641
thomas,SC,1992,102,hollings,1,-0.152999997,1,0,0,0.150000006,1,73.34657641
thomas,SD,1992,102,daschle,1,-0.268999994,0,0,0,0.150000006,1,72.69625365
thomas,SD,1992,102,pressler,0,0.216999993,1,0,1,0.150000006,0,72.69625365
thomas,TN,1992,102,sasser,1,-0.287,0,0,0,0.150000006,0,69.5176192
thomas,TN,1992,102,gore,1,-0.289999992,0,0,0,0.150000006,0,69.5176192
thomas,TX,1992,102,bentsen,1,-0.093999997,0,0,0,0.150000006,0,70.29997494
thomas,TX,1992,102,gramm  phil,0,0.528999984,1,0,1,0.150000006,0,70.29997494
thomas,UT,1992,102,garn,0,0.48300001,1,0,1,0.150000006,1,69.88916953
thomas,UT,1992,102,hatch,0,0.375,1,0,1,0.150000006,0,69.88916953
thomas,VA,1992,102,warner,0,0.245000005,1,0,1,0.150000006,0,68.1180246
thomas,VA,1992,102,robb,1,-0.200000003,1,0,0,0.150000006,0,68.1180246
thomas,VT,1992,102,leahy,1,-0.375,0,0,0,0.150000006,1,69.5257063
thomas,VT,1992,102,jeffords,0,-0.022,0,0,1,0.150000006,0,69.5257063
thomas,WA,1992,102,gorton,0,0.209000006,1,0,1,0.150000006,0,62.87976142
thomas,WA,1992,102,adams,1,-0.40200001,0,0,0,0.150000006,1,62.87976142
thomas,WI,1992,102,kasten,0,0.247999996,1,0,1,0.150000006,1,70.11531282
thomas,WI,1992,102,kohl,1,-0.296000004,0,0,0,0.150000006,0,70.11531282
thomas,WV,1992,102,byrd  rober,1,-0.207000002,0,0,0,0.150000006,0,68.14284888
thomas,WV,1992,102,rockefeller,1,-0.300999999,0,0,0,0.150000006,0,68.14284888
thomas,WY,1992,102,wallop,0,0.559000015,1,0,1,0.150000006,0,66.17950516
thomas,WY,1992,102,simpson,0,0.282000005,1,0,1,0.150000006,0,66.17950516
